priority,category,channel,customer_tier,assigned_group,num_reassignments,response_time_first,sla_breached,resolution_seconds,time_to_deadline_seconds
P1,billing,chat,standard,team_d,0,16.87015623,0,,14400.0
P2,software,chat,enterprise,team_b,1,69.82067508,1,,28800.0
P1,hardware,email,standard,team_d,1,18.52483542,0,,14400.0
P4,software,chat,enterprise,team_c,0,40.40537888,0,,172800.0
P4,network,chat,standard,team_b,1,40.3965912,1,,172800.0
P4,network,email,standard,team_a,1,15.99726196,0,,172800.0
P4,network,phone,enterprise,team_d,0,50.1509864,1,,172800.0
P4,billing,portal,enterprise,team_c,1,49.77322399,0,,172800.0
P2,software,phone,enterprise,team_a,1,8.28789709,1,62502876.0,28800.0
P4,hardware,portal,enterprise,team_d,1,28.79012807,1,,172800.0
P3,billing,email,enterprise,team_a,2,27.32594125,0,80615778.0,86400.0
P2,hardware,phone,standard,team_b,1,49.54432103,0,,28800.0
P3,billing,phone,standard,team_c,1,83.01736863,1,,86400.0
P3,hardware,email,standard,team_c,0,1.10408013,1,68002260.0,86400.0
P1,hardware,portal,standard,team_b,1,8.532621712,0,,14400.0
P1,billing,email,standard,team_d,1,21.57173442,1,,14400.0
P3,billing,email,enterprise,team_a,1,99.77451295,0,,86400.0
P4,software,phone,standard,team_a,0,39.29535907,1,,172800.0
P3,billing,email,enterprise,team_a,2,42.90965329,0,74307354.0,86400.0
P4,billing,phone,standard,team_a,0,31.57750929,1,,172800.0
P1,hardware,portal,standard,team_c,0,32.18345138,1,,14400.0
P3,billing,chat,enterprise,team_b,0,227.8063837,0,,86400.0
P2,hardware,email,standard,team_b,0,137.3451094,1,,28800.0
P4,hardware,phone,standard,team_b,0,77.64859067,1,69013134.0,172800.0
P4,billing,phone,standard,team_a,0,23.50112025,0,90930546.0,172800.0
P3,software,chat,standard,team_a,0,43.25417436,1,,86400.0
P4,software,phone,standard,team_a,1,70.15745258,1,,172800.0
P4,network,email,standard,team_b,0,30.10950479,0,73444344.0,172800.0
P1,network,portal,standard,team_b,0,44.59989507,1,,14400.0
P3,hardware,chat,standard,team_c,0,9.449136206,0,,86400.0
P4,software,phone,standard,team_d,0,5.894928085,1,89510508.0,172800.0
P3,network,phone,standard,team_b,0,10.9856128,1,67736112.0,86400.0
P3,billing,phone,standard,team_a,1,84.5509733,1,89168892.0,86400.0
P3,software,chat,standard,team_c,1,12.640449,1,,86400.0
P3,billing,chat,standard,team_c,0,155.1937856,0,,86400.0
P1,billing,chat,standard,team_c,1,27.58408171,1,68189670.0,14400.0
P3,software,portal,enterprise,team_a,0,11.10989796,0,,86400.0
P4,network,portal,standard,team_b,1,104.66192,1,71756370.0,172800.0
P4,network,portal,standard,team_a,1,36.59974709,1,72620016.0,172800.0
P3,software,email,standard,team_c,2,29.50647918,0,,86400.0
P3,hardware,portal,standard,team_b,0,23.97970468,1,,86400.0
P1,billing,phone,standard,team_c,4,24.0745644,1,87784656.0,14400.0
P4,network,email,enterprise,team_d,0,65.33891078,1,,172800.0
P3,hardware,email,enterprise,team_d,0,46.67632757,0,,86400.0
P3,software,chat,standard,team_b,0,37.8263026,0,84191424.0,86400.0
P2,billing,portal,standard,team_b,0,35.54833908,0,,28800.0
P2,billing,chat,standard,team_d,0,9.189144598,1,,28800.0
P1,hardware,phone,standard,team_c,0,105.5728042,1,,14400.0
P4,software,chat,standard,team_a,0,156.9127402,1,,172800.0
P3,network,email,enterprise,team_c,1,97.23184916,1,,86400.0
P3,hardware,email,standard,team_c,1,36.00860121,0,90775722.0,86400.0
P4,hardware,portal,standard,team_c,1,214.9493524,0,78199632.0,172800.0
P2,hardware,chat,standard,team_b,2,57.84137931,0,,28800.0
P2,billing,phone,standard,team_a,1,89.2552176,1,65245092.0,28800.0
P2,hardware,phone,standard,team_a,1,81.10739149,0,70419600.0,28800.0
P3,network,email,standard,team_c,1,73.82175066,1,,86400.0
P4,software,chat,vip,team_b,1,61.63106293,1,62172114.0,172800.0
P4,software,chat,enterprise,team_b,1,14.26590081,1,88195272.0,172800.0
P3,hardware,phone,standard,team_d,0,20.92697537,1,77230644.0,86400.0
P3,billing,phone,vip,team_c,0,130.6722374,1,,86400.0
P4,hardware,chat,enterprise,team_b,0,11.90410237,0,,172800.0
P3,billing,phone,standard,team_c,0,9.889765989,1,,86400.0
P2,software,portal,standard,team_c,2,20.05798034,1,,28800.0
P4,hardware,email,standard,team_a,1,27.01141069,0,92023932.0,172800.0
P4,hardware,phone,enterprise,team_d,0,48.32919084,1,,172800.0
P3,hardware,phone,standard,team_a,0,55.81395771,1,,86400.0
P2,software,portal,standard,team_d,0,93.83126681,0,,28800.0
P3,software,portal,standard,team_b,0,4.574431382,1,,86400.0
P3,billing,portal,standard,team_d,0,14.00937198,0,61399890.0,86400.0
P2,software,portal,standard,team_b,1,42.21147911,1,78861504.0,28800.0
P3,billing,phone,standard,team_c,0,17.32596824,1,69705726.0,86400.0
P2,hardware,phone,enterprise,team_a,4,124.0437581,0,,28800.0
P3,billing,chat,enterprise,team_c,0,61.32707673,0,90398832.0,86400.0
P1,hardware,email,enterprise,team_d,1,40.42818632,0,,14400.0
P4,hardware,phone,enterprise,team_d,1,0.026622872,1,61592340.0,172800.0
P2,billing,phone,standard,team_b,1,117.390219,1,64630926.0,28800.0
P3,hardware,chat,standard,team_a,0,37.066842,0,,86400.0
P1,network,email,standard,team_b,1,45.48152862,0,90266400.0,14400.0
P2,network,phone,standard,team_c,0,71.89365318,0,,28800.0
P3,hardware,portal,enterprise,team_c,0,166.3125201,0,,86400.0
P2,network,portal,standard,team_b,0,10.33348239,0,,28800.0
P3,network,email,vip,team_b,1,4.430688856,0,61621146.0,86400.0
P1,software,email,standard,team_b,1,7.800296581,0,,14400.0
P3,software,chat,standard,team_a,0,80.99177309,1,86952036.0,86400.0
P4,network,email,vip,team_c,0,8.3059397,1,89834850.0,172800.0
P4,network,chat,standard,team_c,2,41.70666747,1,61557762.0,172800.0
P3,billing,phone,standard,team_c,0,73.55162335,1,,86400.0
P4,software,chat,standard,team_b,0,74.8466114,1,84073794.0,172800.0
P4,billing,email,enterprise,team_d,0,31.28818885,1,,172800.0
P2,hardware,portal,standard,team_c,0,71.96189342,0,67167696.0,28800.0
P4,network,phone,enterprise,team_c,1,179.7572791,0,87579348.0,172800.0
P3,software,portal,standard,team_c,1,1.702662073,0,,86400.0
P2,billing,portal,standard,team_c,0,66.77121819,1,73358352.0,28800.0
P4,billing,email,standard,team_a,1,44.36630824,0,,172800.0
P2,billing,chat,standard,team_a,1,14.34025944,0,,28800.0
P3,billing,portal,standard,team_a,0,22.06521046,1,81751830.0,86400.0
P3,hardware,email,standard,team_d,0,108.8957531,0,91339926.0,86400.0
P3,billing,chat,standard,team_d,1,53.0436569,1,,86400.0
P3,billing,phone,standard,team_b,1,0.878216719,0,,86400.0
P2,software,phone,standard,team_c,0,201.7670761,0,,28800.0
P3,network,portal,enterprise,team_c,0,65.82996745,0,,86400.0
P2,billing,portal,standard,team_b,0,35.07293324,1,,28800.0
P2,network,chat,standard,team_b,2,74.75719087,1,,28800.0
P4,billing,phone,standard,team_c,0,13.73227262,0,,172800.0
P4,billing,phone,enterprise,team_c,0,18.10421081,0,83344734.0,172800.0
P3,software,portal,standard,team_d,0,9.901412994,0,76730136.0,86400.0
P1,network,phone,standard,team_d,0,30.35755132,0,,14400.0
P3,hardware,phone,vip,team_d,0,141.0437073,0,,86400.0
P2,billing,portal,standard,team_c,1,29.51928909,0,72843876.0,28800.0
P4,hardware,email,enterprise,team_b,0,20.38786413,1,,172800.0
P1,billing,chat,enterprise,team_d,0,72.95540268,0,,14400.0
P3,software,phone,standard,team_a,0,122.2314935,0,,86400.0
P3,network,portal,standard,team_c,2,16.80126234,0,63548364.0,86400.0
P4,hardware,email,vip,team_d,0,98.9911259,1,66592446.0,172800.0
P1,billing,phone,enterprise,team_c,0,21.81376261,1,,14400.0
P2,software,chat,enterprise,team_d,0,17.04660357,0,67514022.0,28800.0
P4,hardware,chat,standard,team_a,0,38.42836557,1,,172800.0
P3,software,chat,standard,team_b,0,4.143695236,0,,86400.0
P4,hardware,email,vip,team_a,0,118.9329549,0,72513888.0,172800.0
P4,software,phone,standard,team_d,1,124.450859,0,,172800.0
P3,billing,phone,standard,team_d,2,67.87619846,1,,86400.0
P2,billing,phone,standard,team_d,0,21.6483262,1,,28800.0
P2,billing,phone,enterprise,team_b,0,10.94232621,0,,28800.0
P4,software,chat,standard,team_b,0,71.99980995,1,61329600.0,172800.0
P4,billing,email,standard,team_d,0,6.527897445,1,63606666.0,172800.0
P3,network,email,enterprise,team_b,1,31.77078005,1,65654844.0,86400.0
P3,network,portal,standard,team_c,0,5.580162854,0,,86400.0
P2,hardware,chat,standard,team_c,0,33.35531692,1,69969744.0,28800.0
P3,network,phone,standard,team_a,0,8.66647622,1,,86400.0
P4,network,phone,standard,team_a,0,1.962809637,0,,172800.0
P4,software,chat,vip,team_d,0,35.84124966,0,66780282.0,172800.0
P3,hardware,portal,standard,team_a,0,50.31728068,0,,86400.0
P3,network,portal,standard,team_b,0,34.71856143,1,86537868.0,86400.0
P4,network,chat,standard,team_a,0,11.62583945,1,82490196.0,172800.0
P3,network,chat,enterprise,team_b,0,4.835609663,1,,86400.0
P3,billing,chat,vip,team_c,0,8.105689382,0,,86400.0
P3,software,chat,standard,team_b,0,77.92205835,1,73520994.0,86400.0
P2,network,portal,standard,team_a,1,0.960211702,1,,28800.0
P2,billing,email,standard,team_b,2,119.4051634,0,,28800.0
P2,software,phone,standard,team_a,1,109.9883249,1,84246690.0,28800.0
P1,hardware,chat,standard,team_d,0,127.4507016,0,70426800.0,14400.0
P2,billing,portal,standard,team_d,0,126.5917673,0,,28800.0
P2,software,chat,standard,team_d,0,66.06970762,1,,28800.0
P2,network,phone,standard,team_d,0,112.8082644,0,,28800.0
P1,hardware,portal,standard,team_c,0,78.63343362,1,,14400.0
P3,hardware,chat,standard,team_d,0,21.41085764,1,,86400.0
P3,network,email,standard,team_c,1,84.42099366,0,,86400.0
P4,billing,chat,standard,team_d,1,57.36061527,0,,172800.0
P3,hardware,phone,enterprise,team_d,0,1.672491431,1,,86400.0
P1,hardware,email,enterprise,team_b,1,92.60765383,0,90950196.0,14400.0
P3,billing,phone,enterprise,team_a,0,122.7999092,0,79070376.0,86400.0
P4,billing,phone,enterprise,team_c,0,43.72305182,1,,172800.0
P3,software,chat,enterprise,team_d,1,40.05189355,1,,86400.0
P2,network,phone,standard,team_b,1,33.44048714,1,83088546.0,28800.0
P4,network,portal,standard,team_a,0,76.12877335,1,,172800.0
P2,billing,chat,standard,team_a,1,14.5589786,0,88765206.0,28800.0
P4,network,email,standard,team_c,0,89.21581041,0,,172800.0
P4,hardware,phone,standard,team_c,1,20.74776786,0,,172800.0
P3,software,chat,standard,team_c,1,18.18782464,0,78124296.0,86400.0
P3,billing,chat,standard,team_c,0,99.38530225,1,,86400.0
P2,network,chat,standard,team_a,0,11.49692669,0,,28800.0
P4,software,phone,standard,team_b,0,119.0562128,1,,172800.0
P3,hardware,portal,standard,team_c,0,228.6376724,1,,86400.0
P3,software,email,standard,team_b,1,23.12860358,0,,86400.0
P2,network,portal,standard,team_a,0,157.7602109,1,,28800.0
P2,network,portal,enterprise,team_b,2,50.14000346,0,,28800.0
P3,billing,phone,enterprise,team_d,0,18.01270912,1,,86400.0
P3,billing,email,standard,team_c,0,36.1582263,0,,86400.0
P3,network,email,standard,team_a,0,96.58262813,0,,86400.0
P3,billing,portal,enterprise,team_b,1,65.91143639,0,,86400.0
P4,billing,phone,enterprise,team_b,0,40.965966,1,84926892.0,172800.0
P3,hardware,email,standard,team_a,0,17.84912282,1,,86400.0
P3,software,portal,standard,team_c,0,77.63261068,0,,86400.0
P4,software,chat,standard,team_c,1,22.55302672,0,,172800.0
P4,hardware,portal,standard,team_c,0,24.11368047,0,,172800.0
P3,hardware,phone,standard,team_b,1,82.43401974,1,,86400.0
P4,billing,portal,standard,team_a,0,49.04553754,0,,172800.0
P3,billing,portal,enterprise,team_d,0,12.33542528,0,,86400.0
P2,network,chat,enterprise,team_c,0,69.71455789,0,84253002.0,28800.0
P3,software,email,enterprise,team_c,2,17.90860477,0,73048242.0,86400.0
P2,network,portal,standard,team_c,1,85.75002733,1,68241492.0,28800.0
P4,network,portal,standard,team_b,0,39.08771935,1,,172800.0
P3,billing,portal,standard,team_a,0,54.22991337,0,81239208.0,86400.0
P3,software,phone,standard,team_d,1,55.124128,0,64494732.0,86400.0
P3,billing,chat,standard,team_b,0,9.526416179,0,70836492.0,86400.0
P1,hardware,chat,vip,team_b,0,63.07088901,1,,14400.0
P4,software,chat,enterprise,team_b,0,121.101835,0,,172800.0
P4,software,email,standard,team_a,0,133.095748,1,,172800.0
P4,billing,chat,standard,team_c,1,69.99145428,1,,172800.0
P3,billing,email,standard,team_a,0,208.3798336,1,,86400.0
P3,network,phone,enterprise,team_d,0,54.71942431,0,,86400.0
P4,network,portal,enterprise,team_d,0,17.65204935,0,65517624.0,172800.0
P2,software,chat,standard,team_a,0,64.75908204,0,,28800.0
P2,software,portal,standard,team_d,0,143.9299536,1,,28800.0
P2,software,email,standard,team_c,2,26.66970231,0,74609898.0,28800.0
P4,software,email,standard,team_a,0,18.46075475,1,83636394.0,172800.0
P2,network,email,vip,team_d,0,203.7802822,0,,28800.0
P4,software,phone,standard,team_d,0,87.28705452,0,,172800.0
P3,hardware,email,standard,team_d,1,3.063592795,0,75806046.0,86400.0
P2,software,phone,enterprise,team_a,0,49.42034928,1,,28800.0
P4,billing,email,standard,team_a,1,16.02815026,0,,172800.0
P3,network,email,enterprise,team_d,1,20.28098518,1,,86400.0
P3,hardware,email,standard,team_a,2,5.499735479,1,,86400.0
P2,software,chat,vip,team_c,1,15.75952069,1,74933532.0,28800.0
P3,billing,portal,standard,team_c,0,42.21936799,0,,86400.0
P4,software,chat,standard,team_b,0,4.909279987,0,,172800.0
P3,software,phone,standard,team_a,1,132.2696785,1,,86400.0
P3,software,phone,standard,team_c,0,89.60685038,0,,86400.0
P2,hardware,chat,enterprise,team_c,0,28.815983,0,84669036.0,28800.0
P4,network,email,standard,team_d,0,8.371422227,1,,172800.0
P4,network,phone,standard,team_c,0,306.6904359,0,,172800.0
P4,software,chat,enterprise,team_b,0,49.71144621,0,71138916.0,172800.0
P2,network,portal,standard,team_d,0,32.9922088,0,,28800.0
P3,software,chat,standard,team_a,0,13.28664106,1,,86400.0
P1,network,phone,standard,team_d,0,13.63034384,0,61930800.0,14400.0
P3,hardware,chat,standard,team_a,0,95.43966584,0,,86400.0
P3,billing,portal,standard,team_a,0,44.02329903,1,,86400.0
P4,network,portal,standard,team_b,0,248.1173471,1,63201060.0,172800.0
P4,network,portal,standard,team_b,0,183.5813501,1,91149456.0,172800.0
P3,billing,email,standard,team_a,1,13.90289605,0,,86400.0
P3,billing,email,standard,team_a,2,442.6996074,0,85712250.0,86400.0
P3,network,phone,standard,team_a,0,258.7269327,1,,86400.0
P1,software,email,standard,team_d,0,96.35052754,0,77896800.0,14400.0
P4,network,chat,enterprise,team_b,0,29.74733991,1,,172800.0
P3,hardware,email,standard,team_b,0,15.22736236,0,,86400.0
P3,software,email,enterprise,team_d,0,6.532581827,1,84070266.0,86400.0
P4,billing,phone,standard,team_d,0,3.202415615,0,,172800.0
P4,software,chat,standard,team_b,1,103.1559647,0,83422392.0,172800.0
P3,billing,portal,standard,team_c,1,174.6411508,0,,86400.0
P3,hardware,portal,standard,team_b,0,88.85142155,1,,86400.0
P4,software,chat,enterprise,team_d,1,85.3871715,0,,172800.0
P3,billing,phone,vip,team_c,0,32.18699778,1,,86400.0
P4,network,phone,standard,team_d,0,61.49622613,0,,172800.0
P2,hardware,phone,standard,team_a,0,66.74118271,1,,28800.0
P3,billing,portal,standard,team_d,2,17.84608988,1,,86400.0
P3,software,phone,standard,team_d,1,80.52045972,0,,86400.0
P3,hardware,chat,standard,team_d,0,9.477663456,0,80980020.0,86400.0
P4,software,chat,standard,team_b,2,20.84220384,1,82743828.0,172800.0
P3,network,chat,standard,team_d,0,53.45322576,0,,86400.0
P4,hardware,email,standard,team_b,1,46.53622132,1,67322526.0,172800.0
P3,hardware,phone,enterprise,team_d,1,73.16173055,1,71752704.0,86400.0
P1,hardware,phone,standard,team_c,2,52.46773506,1,,14400.0
P2,billing,portal,standard,team_c,0,3.04877014,0,,28800.0
P2,software,portal,standard,team_d,3,228.1981806,0,,28800.0
P3,software,email,enterprise,team_a,1,86.50562288,0,84748296.0,86400.0
P2,network,phone,standard,team_d,0,127.4317992,0,,28800.0
P3,hardware,email,enterprise,team_c,0,97.75644909,1,,86400.0
P4,billing,chat,standard,team_b,0,14.32541555,1,,172800.0
P2,software,portal,standard,team_a,1,161.9235085,1,,28800.0
P1,software,phone,standard,team_c,1,248.4246833,0,74361600.0,14400.0
P3,hardware,portal,standard,team_d,2,4.916363998,1,61641738.0,86400.0
P3,hardware,portal,enterprise,team_d,0,10.34953643,0,68621370.0,86400.0
P4,hardware,chat,standard,team_d,2,278.0999143,0,,172800.0
P3,hardware,chat,standard,team_c,1,20.84291986,0,73352640.0,86400.0
P4,hardware,portal,standard,team_b,0,102.8221657,1,,172800.0
P2,billing,portal,enterprise,team_a,1,4.622133568,0,,28800.0
P3,billing,phone,standard,team_a,0,79.10489407,1,65824674.0,86400.0
P4,hardware,phone,enterprise,team_b,0,72.51801872,1,,172800.0
P4,software,portal,standard,team_c,1,166.4942715,0,62157732.0,172800.0
P3,software,portal,enterprise,team_d,1,78.27550513,0,70268280.0,86400.0
P3,network,phone,standard,team_c,1,2.536859778,0,,86400.0
P1,hardware,chat,standard,team_d,1,35.91963473,1,86365860.0,14400.0
P2,billing,portal,standard,team_a,2,25.65257771,0,84661104.0,28800.0
P2,software,phone,standard,team_b,1,50.73963709,1,,28800.0
P1,billing,portal,standard,team_b,1,33.55082082,1,,14400.0
P4,network,portal,standard,team_a,1,19.78054774,0,,172800.0
P2,software,portal,standard,team_d,0,64.91325289,1,,28800.0
P3,network,portal,standard,team_b,0,22.36267955,1,,86400.0
P4,network,portal,enterprise,team_a,0,114.0907078,1,91464090.0,172800.0
P3,network,phone,standard,team_c,0,23.40448978,1,,86400.0
P2,software,phone,standard,team_c,0,43.45774983,0,,28800.0
P3,hardware,email,standard,team_a,0,104.9294859,0,,86400.0
P4,billing,chat,standard,team_b,0,103.8587862,1,89087334.0,172800.0
P2,software,portal,vip,team_a,0,52.9267159,1,62524740.0,28800.0
P4,billing,phone,standard,team_d,0,28.67448682,1,74354142.0,172800.0
P2,billing,phone,standard,team_c,0,48.97850987,1,74193636.0,28800.0
P3,software,portal,enterprise,team_a,1,113.7007526,0,92251326.0,86400.0
P2,software,chat,standard,team_a,0,14.8140023,0,61262262.0,28800.0
P3,network,phone,standard,team_c,0,7.839681175,1,86772354.0,86400.0
P3,software,phone,enterprise,team_a,0,52.34105626,0,92332074.0,86400.0
P4,network,portal,standard,team_b,1,51.20500865,0,71365242.0,172800.0
P3,software,phone,standard,team_b,0,20.81605764,1,,86400.0
P4,software,portal,standard,team_d,0,34.19854084,1,90235176.0,172800.0
P2,software,portal,standard,team_b,1,5.561695263,0,,28800.0
P3,network,portal,enterprise,team_c,1,8.408179399,1,88028862.0,86400.0
P2,network,phone,standard,team_a,1,105.7315214,1,,28800.0
P3,network,phone,standard,team_d,0,37.47025692,1,,86400.0
P3,software,email,enterprise,team_a,1,6.309169175,1,89671200.0,86400.0
P1,network,portal,enterprise,team_c,0,196.0028148,1,89515068.0,14400.0
P1,hardware,phone,standard,team_d,0,14.13889294,0,75081600.0,14400.0
P4,software,portal,standard,team_d,1,22.8676022,0,,172800.0
P2,hardware,email,standard,team_d,2,215.6906312,0,,28800.0
P3,billing,phone,standard,team_a,0,11.97190977,1,,86400.0
P3,hardware,phone,standard,team_a,0,207.897024,0,,86400.0
P2,software,chat,standard,team_b,0,76.85983366,1,88831404.0,28800.0
P2,billing,chat,standard,team_c,0,33.40409482,0,,28800.0
P3,billing,portal,standard,team_d,0,54.22160598,0,61768326.0,86400.0
P1,hardware,email,standard,team_b,0,42.54343556,0,,14400.0
P4,hardware,phone,vip,team_d,0,98.00471623,0,,172800.0
P4,network,portal,enterprise,team_d,1,3.894257344,0,67626954.0,172800.0
P3,network,portal,standard,team_a,1,100.7246987,0,,86400.0
P2,software,portal,standard,team_a,1,211.6486548,1,,28800.0
P3,hardware,portal,standard,team_c,1,33.6821978,0,76692408.0,86400.0
P1,network,chat,standard,team_b,0,12.74723019,1,,14400.0
P3,billing,portal,enterprise,team_b,0,6.911803571,0,,86400.0
P1,billing,chat,standard,team_c,0,25.54823354,1,74730750.0,14400.0
P4,software,email,standard,team_c,0,8.40086649,0,,172800.0
P2,hardware,chat,standard,team_a,0,15.65941863,0,,28800.0
P3,network,email,standard,team_c,0,63.75466414,0,80360322.0,86400.0
P1,hardware,portal,standard,team_b,1,32.24847354,1,,14400.0
P3,hardware,portal,standard,team_a,0,138.7704882,0,,86400.0
P1,software,chat,standard,team_b,0,37.40641586,0,76193070.0,14400.0
P4,software,email,standard,team_c,0,10.04125541,1,,172800.0
P3,hardware,phone,standard,team_a,2,8.954668687,0,,86400.0
P2,billing,email,standard,team_a,0,70.87761551,0,60926052.0,28800.0
P3,billing,email,standard,team_c,1,60.29192276,1,,86400.0
P1,software,phone,standard,team_d,0,73.83353651,1,,14400.0
P3,network,portal,standard,team_c,0,24.81807442,0,91525254.0,86400.0
P2,hardware,chat,enterprise,team_a,1,147.9281573,1,76192560.0,28800.0
P3,hardware,email,standard,team_d,0,7.246182069,1,,86400.0
P3,billing,chat,standard,team_c,2,2.004010095,0,89556906.0,86400.0
P4,software,portal,standard,team_a,0,81.32183292,0,,172800.0
P3,software,portal,enterprise,team_a,1,67.82007874,0,,86400.0
P4,billing,email,standard,team_b,0,40.82102684,1,75831132.0,172800.0
P4,network,phone,enterprise,team_c,2,2.68057913,1,,172800.0
P4,hardware,email,standard,team_b,0,7.275874274,0,,172800.0
P2,billing,chat,standard,team_b,1,13.03702001,1,,28800.0
P4,software,portal,enterprise,team_d,1,61.08665383,0,87782550.0,172800.0
P3,billing,email,vip,team_d,1,65.26877539,1,78539064.0,86400.0
P3,network,portal,standard,team_a,1,67.79026736,0,,86400.0
P4,billing,phone,standard,team_c,0,97.48801578,1,,172800.0
P2,software,chat,enterprise,team_b,0,1.506518661,0,,28800.0
P3,network,email,standard,team_b,1,61.84521413,1,,86400.0
P3,billing,portal,standard,team_c,2,17.38610027,1,71149902.0,86400.0
P1,software,email,standard,team_c,0,50.78316291,0,91382400.0,14400.0
P4,billing,phone,standard,team_c,0,80.33618731,1,79051416.0,172800.0
P3,hardware,phone,vip,team_b,0,76.38801801,1,73346994.0,86400.0
P3,network,portal,standard,team_b,0,20.37229644,0,,86400.0
P4,software,portal,standard,team_b,0,26.33894861,1,,172800.0
P4,hardware,chat,standard,team_c,0,149.5545391,0,60809922.0,172800.0
P4,network,phone,standard,team_d,0,113.3836895,1,67892718.0,172800.0
P1,network,email,enterprise,team_b,0,17.82408983,0,76185060.0,14400.0
P3,software,portal,standard,team_a,0,53.06393962,0,87008016.0,86400.0
P3,hardware,phone,enterprise,team_b,2,6.808702092,0,,86400.0
P3,billing,phone,enterprise,team_c,1,63.65609343,1,79869756.0,86400.0
P2,hardware,portal,enterprise,team_b,1,58.26862067,0,83534574.0,28800.0
P3,billing,portal,standard,team_c,0,18.38477332,1,66441996.0,86400.0
P2,billing,email,standard,team_c,0,32.87425283,0,,28800.0
P1,network,portal,standard,team_b,1,91.48004345,1,,14400.0
P3,software,email,vip,team_a,0,17.69755198,1,,86400.0
P3,billing,portal,standard,team_b,2,87.75592228,1,,86400.0
P4,software,portal,standard,team_c,1,22.82168381,1,89850072.0,172800.0
P3,hardware,phone,enterprise,team_a,0,109.7920132,0,,86400.0
P3,network,email,enterprise,team_c,1,1.858726902,1,,86400.0
P2,network,portal,standard,team_c,0,17.91633243,1,,28800.0
P2,network,email,standard,team_b,0,11.73344825,0,,28800.0
P3,billing,phone,enterprise,team_d,0,132.7476744,0,,86400.0
P2,hardware,phone,enterprise,team_c,2,33.57152432,0,,28800.0
P4,software,portal,standard,team_b,0,47.32674153,0,87671274.0,172800.0
P2,network,phone,enterprise,team_c,0,16.63039288,1,,28800.0
P3,software,portal,standard,team_c,0,8.2424135,0,71608302.0,86400.0
P4,hardware,email,enterprise,team_c,1,54.71437205,1,65418618.0,172800.0
P4,hardware,portal,enterprise,team_d,1,19.98582141,1,,172800.0
P3,software,chat,enterprise,team_c,0,158.5834303,0,,86400.0
P2,software,phone,enterprise,team_a,0,38.81588519,1,,28800.0
P4,hardware,phone,standard,team_b,3,8.92112051,1,64871568.0,172800.0
P4,billing,phone,enterprise,team_a,0,1.444717373,0,,172800.0
P4,software,email,standard,team_b,2,15.85981746,0,,172800.0
P2,hardware,phone,standard,team_a,0,23.13296363,1,,28800.0
P3,billing,phone,vip,team_a,0,13.91346751,1,,86400.0
P1,network,email,enterprise,team_c,1,27.30467266,0,64699200.0,14400.0
P2,billing,chat,standard,team_c,2,126.700291,0,76078062.0,28800.0
P2,network,portal,standard,team_d,0,2.948422216,0,,28800.0
P3,billing,chat,standard,team_a,0,96.93598561,0,,86400.0
P4,software,email,standard,team_c,1,33.28576242,0,73160682.0,172800.0
P3,network,email,standard,team_d,1,142.1346121,1,86283942.0,86400.0
P3,software,chat,standard,team_c,0,65.98580875,0,72805332.0,86400.0
P4,network,email,enterprise,team_b,0,10.81343042,1,70266198.0,172800.0
P2,network,phone,standard,team_b,0,192.3866474,1,76831128.0,28800.0
P2,billing,phone,vip,team_b,0,10.0848616,0,,28800.0
P2,network,portal,standard,team_b,0,24.59489433,0,75903936.0,28800.0
P4,software,phone,vip,team_a,1,231.2397095,1,,172800.0
P3,software,email,enterprise,team_b,0,14.28370117,0,68458536.0,86400.0
P3,hardware,email,enterprise,team_a,1,59.84736934,1,72218826.0,86400.0
P4,hardware,phone,enterprise,team_c,0,227.6807464,1,87636468.0,172800.0
P2,software,phone,standard,team_c,0,70.0622127,1,70214364.0,28800.0
P2,software,email,standard,team_d,0,65.21803713,0,84556800.0,28800.0
P3,software,email,standard,team_d,1,58.29960462,1,72801924.0,86400.0
P4,software,portal,enterprise,team_a,1,48.64242158,0,71077734.0,172800.0
P2,software,phone,standard,team_c,0,178.737377,1,,28800.0
P2,software,email,standard,team_a,0,47.08375582,1,,28800.0
P3,billing,email,standard,team_c,1,65.31299751,1,,86400.0
P2,billing,phone,standard,team_c,0,80.55682581,0,,28800.0
P4,software,portal,standard,team_a,2,45.00974366,0,,172800.0
P3,software,email,standard,team_a,0,131.2059039,0,,86400.0
P3,software,phone,standard,team_d,1,1.383709052,1,,86400.0
P4,network,portal,enterprise,team_a,0,30.17821438,1,78650142.0,172800.0
P4,network,phone,enterprise,team_c,0,57.5252196,1,63835032.0,172800.0
P2,hardware,email,standard,team_b,0,1.149267472,0,,28800.0
P3,network,email,standard,team_d,0,165.7798485,1,91092996.0,86400.0
P3,network,portal,enterprise,team_b,0,105.0531834,1,61724046.0,86400.0
P4,billing,chat,standard,team_a,0,14.83357309,0,,172800.0
P4,hardware,chat,enterprise,team_b,0,24.18763023,1,,172800.0
P3,software,portal,standard,team_b,0,67.83409125,0,,86400.0
P4,software,chat,enterprise,team_c,0,25.02344859,0,87356154.0,172800.0
P3,software,email,standard,team_b,1,116.5940293,1,61936098.0,86400.0
P4,network,portal,standard,team_c,0,17.13904212,0,66963408.0,172800.0
P1,network,email,standard,team_a,0,102.3204467,0,79009200.0,14400.0
P2,hardware,portal,standard,team_b,0,37.4845082,0,86773392.0,28800.0
P4,network,email,standard,team_d,0,36.23932212,0,,172800.0
