ticket_id,created_at,sla_deadline,resolved_at,priority,category,channel,customer_tier,assigned_group,num_reassignments,response_time_first,sla_breached
19162,21-11-2023 05:00,22-11-2023 05:00,05:23.8,P3,network,chat,standard,team_c,0,10.2905545,0
19163,18-06-2023 06:00,19-06-2023 06:00,38:51.4,P3,network,phone,standard,team_b,0,30.01877319,0
19164,24-06-2023 20:00,26-06-2023 20:00,29:29.6,P4,hardware,email,standard,team_b,0,6.807762765,0
19165,26-09-2023 05:00,28-09-2023 05:00,15:13.6,P4,billing,portal,standard,team_b,0,207.9959825,1
19166,23-07-2023 23:00,24-07-2023 23:00,01:04.7,P3,billing,portal,enterprise,team_c,0,14.44732936,1
19167,21-11-2023 00:00,23-11-2023 00:00,33:29.9,P4,network,chat,standard,team_c,2,299.6809296,1
19168,07-03-2023 07:00,07-03-2023 11:00,42:47.7,P1,network,chat,enterprise,team_b,1,32.52846833,1
19169,11-11-2023 11:00,11-11-2023 19:00,22:51.9,P2,software,chat,standard,team_a,0,4.454268572,1
19170,20-11-2023 10:00,21-11-2023 10:00,16:39.4,P3,software,phone,enterprise,team_a,0,1.063887592,1
19171,28-02-2023 01:00,02-03-2023 01:00,04:14.8,P4,hardware,portal,enterprise,team_d,1,54.82110358,1
19172,07-08-2023 01:00,08-08-2023 01:00,35:46.6,P3,hardware,portal,vip,team_b,0,57.22859998,1
19173,23-09-2023 23:00,24-09-2023 23:00,30:32.8,P3,software,chat,vip,team_c,2,44.64030756,1
19174,21-05-2023 01:00,21-05-2023 05:00,23:06.3,P1,software,phone,standard,team_d,0,4.122378873,1
19175,24-08-2023 07:00,26-08-2023 07:00,24:35.1,P4,hardware,chat,standard,team_d,0,24.16352505,1
19176,06-08-2023 20:00,08-08-2023 20:00,18:59.8,P4,billing,portal,enterprise,team_b,0,26.69017743,0
19177,15-01-2023 23:00,16-01-2023 23:00,45:18.3,P3,software,chat,standard,team_d,0,73.20953223,1
19178,29-10-2023 06:00,31-10-2023 06:00,13:41.6,P4,software,chat,standard,team_d,1,32.56527064,1
19179,18-05-2023 15:00,18-05-2023 19:00,44:40.0,P1,network,portal,standard,team_c,0,51.0536546,0
19180,20-08-2023 23:00,21-08-2023 23:00,07:00.5,P3,billing,email,standard,team_d,1,20.24010524,0
19181,30-03-2023 21:00,31-03-2023 01:00,16:24.9,P1,network,chat,standard,team_a,1,77.67363096,0
19182,18-03-2023 08:00,19-03-2023 08:00,54:14.7,P3,hardware,phone,enterprise,team_b,3,2.873686548,1
19183,16-05-2023 15:00,16-05-2023 23:00,39:06.2,P2,hardware,email,standard,team_a,3,267.9467084,1
19184,20-04-2023 01:00,21-04-2023 01:00,01:44.4,P3,billing,portal,standard,team_c,0,61.54835659,0
19185,19-12-2023 02:00,21-12-2023 02:00,06:02.1,P4,billing,portal,enterprise,team_b,0,9.670802009,1
19186,28-10-2023 01:00,29-10-2023 01:00,21:03.5,P3,network,portal,standard,team_b,0,75.84265338,1
19187,01-04-2023 21:00,02-04-2023 21:00,41:52.4,P3,network,portal,enterprise,team_a,2,92.66317454,1
19188,09-07-2023 18:00,10-07-2023 18:00,35:27.0,P3,network,phone,standard,team_d,0,93.23905537,0
19189,14-03-2023 16:00,15-03-2023 16:00,05:32.2,P3,network,email,enterprise,team_c,0,18.94285234,1
19190,22-06-2023 19:00,24-06-2023 19:00,33:23.0,P4,billing,chat,standard,team_b,0,191.1231465,1
19191,04-02-2023 20:00,05-02-2023 20:00,23:31.4,P3,billing,phone,standard,team_a,0,1.073824944,1
19192,29-07-2023 11:00,31-07-2023 11:00,29:20.8,P4,software,portal,standard,team_c,1,28.66661269,0
19193,25-10-2023 10:00,26-10-2023 10:00,53:49.9,P3,hardware,portal,standard,team_b,0,6.603503349,0
19194,13-05-2023 19:00,14-05-2023 03:00,09:15.9,P2,hardware,phone,standard,team_d,0,29.15426576,0
19195,10-10-2023 21:00,11-10-2023 21:00,21:44.5,P3,software,chat,vip,team_b,0,3.535657319,0
19196,17-07-2023 18:00,18-07-2023 18:00,04:30.6,P3,network,email,vip,team_a,1,62.13482346,1
19197,01-02-2023 05:00,02-02-2023 05:00,10:16.5,P3,billing,email,standard,team_c,0,3.869825357,0
19198,16-05-2023 09:00,17-05-2023 09:00,04:57.5,P3,software,phone,standard,team_d,0,57.40282966,1
19199,05-09-2023 13:00,06-09-2023 13:00,52:06.4,P3,hardware,portal,standard,team_a,0,16.00098683,1
19200,25-12-2023 00:00,27-12-2023 00:00,01:22.8,P4,billing,phone,standard,team_c,0,11.84473813,1
19201,07-12-2023 14:00,09-12-2023 14:00,29:31.8,P4,billing,phone,standard,team_a,1,25.57076836,0
19202,26-05-2023 05:00,27-05-2023 05:00,39:39.6,P3,hardware,email,standard,team_b,0,61.4594605,0
19203,30-11-2023 12:00,01-12-2023 12:00,50:24.5,P3,hardware,email,standard,team_c,1,51.79351012,1
19204,23-05-2023 23:00,24-05-2023 23:00,54:36.1,P3,software,chat,enterprise,team_d,1,68.4545464,1
19205,22-08-2023 13:00,23-08-2023 13:00,34:52.3,P3,network,phone,standard,team_b,3,150.7842801,0
19206,13-02-2023 12:00,15-02-2023 12:00,32:56.0,P4,network,chat,enterprise,team_b,1,13.63686433,0
19207,01-02-2023 23:00,02-02-2023 03:00,44:57.2,P1,network,phone,standard,team_c,0,32.00034082,1
19208,19-08-2023 15:00,20-08-2023 15:00,35:30.8,P3,software,email,standard,team_c,0,18.5401133,1
19209,28-01-2023 00:00,28-01-2023 08:00,05:11.3,P2,billing,phone,enterprise,team_b,0,52.96381352,0
19210,09-06-2023 13:00,11-06-2023 13:00,59:01.5,P4,hardware,chat,vip,team_d,2,19.9943149,0
19211,29-11-2023 12:00,29-11-2023 20:00,27:44.7,P2,software,chat,standard,team_a,1,48.98899112,0
19212,26-07-2023 22:00,28-07-2023 22:00,56:41.5,P4,billing,email,standard,team_b,0,103.9518846,1
19213,18-01-2023 09:00,19-01-2023 09:00,17:20.1,P3,network,portal,standard,team_c,0,48.03665538,1
19214,13-04-2023 09:00,15-04-2023 09:00,53:11.2,P4,hardware,phone,enterprise,team_c,0,109.2573836,1
19215,11-03-2023 03:00,13-03-2023 03:00,05:05.2,P4,software,portal,standard,team_d,0,56.70459638,1
19216,29-04-2023 13:00,01-05-2023 13:00,19:07.7,P4,billing,chat,standard,team_c,0,122.5517948,0
19217,19-05-2023 11:00,20-05-2023 11:00,15:40.4,P3,billing,portal,standard,team_d,0,159.914176,0
19218,09-06-2023 21:00,10-06-2023 05:00,46:07.4,P2,network,chat,enterprise,team_c,0,42.53377731,1
19219,20-08-2023 05:00,22-08-2023 05:00,09:58.3,P4,software,chat,standard,team_d,0,93.82372153,1
19220,28-05-2023 14:00,30-05-2023 14:00,11:59.8,P4,network,portal,standard,team_a,0,37.95874545,0
19221,19-12-2023 04:00,19-12-2023 12:00,48:56.7,P2,hardware,portal,standard,team_b,0,73.28622082,1
19222,31-08-2023 09:00,01-09-2023 09:00,51:27.0,P3,hardware,portal,standard,team_b,2,2.29376313,0
19223,04-02-2023 08:00,04-02-2023 12:00,46:21.8,P1,billing,email,standard,team_a,1,204.5158911,1
19224,21-11-2023 09:00,22-11-2023 09:00,09:16.4,P3,hardware,phone,standard,team_d,0,134.8480198,1
19225,21-12-2023 23:00,22-12-2023 07:00,25:51.6,P2,software,email,standard,team_c,0,134.2569415,0
19226,27-08-2023 11:00,28-08-2023 11:00,45:47.2,P3,software,phone,standard,team_b,0,19.81460876,1
19227,30-11-2023 21:00,01-12-2023 21:00,03:25.6,P3,hardware,email,standard,team_b,1,19.97476326,0
19228,29-05-2023 03:00,30-05-2023 03:00,43:40.3,P3,hardware,chat,standard,team_b,2,30.91017824,0
19229,21-04-2023 03:00,23-04-2023 03:00,22:51.4,P4,hardware,portal,vip,team_b,0,127.3106585,1
19230,17-01-2023 12:00,19-01-2023 12:00,54:38.7,P4,software,phone,vip,team_c,0,117.3863606,0
19231,14-08-2023 13:00,15-08-2023 13:00,12:09.7,P3,software,phone,standard,team_c,0,20.50379966,1
19232,20-05-2023 11:00,22-05-2023 11:00,14:02.4,P4,network,chat,enterprise,team_c,0,46.82385001,0
19233,24-05-2023 12:00,26-05-2023 12:00,21:11.0,P4,billing,email,enterprise,team_c,1,38.68086947,1
19234,17-09-2023 19:00,18-09-2023 19:00,01:59.9,P3,network,portal,standard,team_a,1,63.10518527,0
19235,05-08-2023 12:00,05-08-2023 20:00,50:49.1,P2,billing,email,standard,team_d,0,14.4402692,0
19236,11-06-2023 22:00,12-06-2023 22:00,55:33.0,P3,network,email,enterprise,team_d,0,5.333193054,0
19237,02-04-2023 21:00,04-04-2023 21:00,50:01.3,P4,software,portal,standard,team_d,0,1.658005981,0
19238,23-06-2023 01:00,24-06-2023 01:00,53:42.4,P3,network,email,enterprise,team_c,1,28.81946455,1
19239,27-11-2023 20:00,28-11-2023 20:00,20:48.3,P3,network,phone,enterprise,team_c,1,175.8099621,1
19240,24-07-2023 18:00,26-07-2023 18:00,32:47.6,P4,billing,email,enterprise,team_c,0,69.27559937,1
19241,02-06-2023 08:00,02-06-2023 12:00,00:00.0,P1,billing,phone,standard,team_c,0,82.96926498,0
19242,13-04-2023 09:00,13-04-2023 13:00,00:00.0,P1,network,email,standard,team_d,0,174.2040934,0
19243,21-07-2023 16:00,23-07-2023 16:00,38:57.3,P4,billing,chat,enterprise,team_c,0,32.89623457,1
19244,07-10-2023 09:00,07-10-2023 13:00,32:51.5,P1,hardware,phone,standard,team_c,3,38.58922748,0
19245,06-03-2023 19:00,07-03-2023 19:00,48:04.3,P3,hardware,portal,enterprise,team_a,0,26.73421963,1
19246,27-04-2023 12:00,29-04-2023 12:00,58:34.5,P4,software,phone,standard,team_a,0,12.00757919,0
19247,02-06-2023 19:00,03-06-2023 19:00,37:53.6,P3,network,chat,standard,team_b,1,87.24714625,0
19248,05-06-2023 00:00,06-06-2023 00:00,06:12.9,P3,billing,phone,standard,team_b,0,142.3069746,0
19249,13-06-2023 01:00,14-06-2023 01:00,01:46.9,P3,network,chat,standard,team_b,1,100.8803902,1
19250,23-03-2023 16:00,24-03-2023 16:00,30:21.5,P3,hardware,portal,enterprise,team_a,0,2.933780342,1
19251,06-01-2023 12:00,07-01-2023 12:00,25:52.9,P3,billing,phone,enterprise,team_b,0,21.32723369,0
19252,18-11-2023 16:00,19-11-2023 16:00,26:28.3,P3,billing,email,standard,team_b,0,53.80187345,1
19253,08-03-2023 12:00,09-03-2023 12:00,34:24.9,P3,software,phone,enterprise,team_a,0,23.77710073,0
19254,26-08-2023 16:00,28-08-2023 16:00,35:06.1,P4,network,phone,standard,team_a,1,9.759527987,1
19255,13-03-2023 18:00,14-03-2023 18:00,18:18.9,P3,billing,phone,standard,team_b,0,46.37859733,1
19256,05-04-2023 13:00,05-04-2023 17:00,31:41.6,P1,network,email,standard,team_d,1,44.2249626,0
19257,31-10-2023 19:00,01-11-2023 03:00,02:07.6,P2,software,phone,vip,team_c,0,74.25059622,1
19258,22-11-2023 09:00,23-11-2023 09:00,09:19.0,P3,billing,portal,enterprise,team_b,2,535.6002065,0
19259,19-03-2023 01:00,21-03-2023 01:00,21:33.2,P4,network,chat,standard,team_b,1,62.6881018,1
19260,08-03-2023 13:00,09-03-2023 13:00,41:15.6,P3,billing,phone,standard,team_c,2,22.86557209,0
19261,25-06-2023 16:00,25-06-2023 20:00,06:32.5,P1,billing,phone,enterprise,team_d,1,187.9359629,0
19262,17-11-2023 04:00,17-11-2023 12:00,20:09.0,P2,network,chat,standard,team_b,2,50.81994097,0
19263,21-06-2023 21:00,22-06-2023 21:00,17:09.5,P3,billing,portal,enterprise,team_b,0,62.26279199,1
19264,12-09-2023 17:00,13-09-2023 01:00,06:10.1,P2,billing,phone,enterprise,team_d,0,26.54900237,0
19265,04-03-2023 02:00,04-03-2023 06:00,47:16.9,P1,billing,email,standard,team_a,1,36.07088795,1
19266,29-10-2023 15:00,31-10-2023 15:00,33:48.6,P4,billing,phone,standard,team_d,0,32.54217094,0
19267,03-09-2023 18:00,05-09-2023 18:00,26:22.8,P4,hardware,phone,standard,team_d,1,165.1349537,0
19268,11-07-2023 17:00,13-07-2023 17:00,20:08.7,P4,billing,email,standard,team_b,0,99.51458052,1
19269,25-11-2023 19:00,27-11-2023 19:00,45:53.0,P4,network,chat,standard,team_a,3,5.705080578,1
19270,12-03-2023 04:00,13-03-2023 04:00,52:27.8,P3,software,portal,standard,team_d,0,22.60097242,0
19271,17-08-2023 07:00,19-08-2023 07:00,14:33.7,P4,billing,phone,standard,team_b,0,3.437953862,1
19272,04-03-2023 05:00,05-03-2023 05:00,01:09.4,P3,billing,phone,standard,team_c,0,43.6344309,0
19273,24-10-2023 14:00,24-10-2023 18:00,55:50.8,P1,billing,portal,standard,team_a,0,19.66228742,1
19274,02-09-2023 02:00,03-09-2023 02:00,36:47.2,P3,hardware,phone,standard,team_d,0,4.57401092,1
19275,07-01-2023 08:00,07-01-2023 12:00,51:03.5,P1,billing,email,standard,team_d,0,88.70697388,1
19276,17-09-2023 10:00,17-09-2023 14:00,16:50.8,P1,software,chat,enterprise,team_a,2,5.733075299,0
19277,30-03-2023 19:00,30-03-2023 23:00,06:17.9,P1,network,email,standard,team_d,0,19.01131818,1
19278,26-06-2023 23:00,28-06-2023 23:00,10:29.2,P4,hardware,email,standard,team_d,1,88.60918871,0
19279,23-07-2023 22:00,25-07-2023 22:00,50:20.9,P4,billing,email,standard,team_d,0,42.99378009,1
19280,14-05-2023 13:00,15-05-2023 13:00,18:50.6,P3,hardware,phone,enterprise,team_a,2,101.9341483,1
19281,23-03-2023 22:00,24-03-2023 06:00,17:07.0,P2,hardware,email,standard,team_c,0,32.11542524,0
19282,21-01-2023 08:00,21-01-2023 12:00,00:00.0,P1,billing,portal,enterprise,team_c,2,101.1992967,0
19283,08-05-2023 09:00,09-05-2023 09:00,31:13.1,P3,billing,phone,standard,team_c,1,46.35268646,0
19284,14-07-2023 14:00,15-07-2023 14:00,35:09.8,P3,network,chat,enterprise,team_c,0,5.52388172,0
19285,13-07-2023 17:00,15-07-2023 17:00,42:27.8,P4,software,portal,vip,team_c,0,38.26166945,1
19286,03-07-2023 20:00,04-07-2023 00:00,15:52.7,P1,billing,portal,enterprise,team_c,0,48.38481453,1
19287,04-09-2023 18:00,05-09-2023 18:00,27:42.1,P3,billing,portal,standard,team_c,0,56.82072172,0
19288,27-12-2023 06:00,29-12-2023 06:00,59:15.0,P4,software,portal,standard,team_c,0,157.7681657,1
19289,26-12-2023 18:00,27-12-2023 02:00,00:16.6,P2,hardware,email,enterprise,team_d,2,12.16790953,1
19290,20-11-2023 04:00,21-11-2023 04:00,30:18.6,P3,hardware,chat,standard,team_d,1,55.88852469,1
19291,09-06-2023 20:00,10-06-2023 04:00,17:17.9,P2,billing,email,standard,team_d,0,83.66501861,0
19292,13-07-2023 17:00,14-07-2023 01:00,41:23.4,P2,billing,chat,standard,team_c,0,132.4119483,0
19293,20-04-2023 00:00,22-04-2023 00:00,58:21.0,P4,network,email,standard,team_c,0,44.70510533,1
19294,07-03-2023 11:00,08-03-2023 11:00,19:20.8,P3,software,chat,standard,team_b,0,14.44413311,1
19295,11-09-2023 05:00,12-09-2023 05:00,06:34.0,P3,billing,portal,enterprise,team_b,0,102.1202159,1
19296,10-10-2023 12:00,11-10-2023 12:00,10:21.1,P3,hardware,chat,standard,team_d,0,141.2629507,0
19297,01-03-2023 16:00,03-03-2023 16:00,40:40.7,P4,hardware,email,vip,team_b,0,6.747680354,0
19298,28-04-2023 08:00,28-04-2023 12:00,22:44.7,P1,hardware,chat,enterprise,team_d,1,15.6598252,1
19299,13-02-2023 20:00,14-02-2023 04:00,22:20.8,P2,billing,chat,enterprise,team_a,0,123.0924308,0
19300,29-07-2023 00:00,31-07-2023 00:00,52:45.5,P4,billing,chat,standard,team_b,0,39.74725192,1
19301,05-02-2023 11:00,07-02-2023 11:00,33:04.8,P4,software,portal,standard,team_a,1,11.11478055,0
19302,19-01-2023 23:00,21-01-2023 23:00,06:46.3,P4,software,portal,enterprise,team_b,0,62.18806105,0
19303,01-04-2023 00:00,02-04-2023 00:00,38:28.3,P3,hardware,email,standard,team_d,0,36.78134949,1
19304,28-10-2023 03:00,28-10-2023 11:00,28:23.6,P2,billing,portal,enterprise,team_c,0,206.4450754,0
19305,31-07-2023 06:00,02-08-2023 06:00,21:28.8,P4,software,phone,standard,team_b,0,15.11682701,0
19306,10-08-2023 19:00,11-08-2023 19:00,39:37.0,P3,hardware,chat,standard,team_b,1,26.98024442,0
19307,05-08-2023 04:00,05-08-2023 12:00,55:31.4,P2,billing,phone,standard,team_d,1,10.90219185,1
19308,11-08-2023 22:00,12-08-2023 22:00,25:03.6,P3,hardware,email,standard,team_d,1,3.060707905,0
19309,08-04-2023 19:00,08-04-2023 23:00,00:00.0,P1,software,chat,vip,team_b,1,19.20432684,0
19310,19-01-2023 04:00,19-01-2023 12:00,29:13.6,P2,hardware,email,standard,team_a,2,102.8305799,1
19311,24-10-2023 06:00,24-10-2023 14:00,48:58.7,P2,software,phone,enterprise,team_c,1,18.65564739,1
19312,26-01-2023 16:00,27-01-2023 00:00,34:40.6,P2,hardware,email,enterprise,team_d,2,71.51140249,0
19313,28-01-2023 11:00,28-01-2023 15:00,48:50.7,P1,software,phone,vip,team_c,1,44.79584619,1
19314,05-03-2023 14:00,05-03-2023 22:00,10:59.0,P2,billing,phone,standard,team_d,0,44.0019136,1
19315,20-11-2023 02:00,20-11-2023 10:00,07:19.1,P2,network,email,vip,team_a,0,91.27003552,0
19316,11-08-2023 16:00,11-08-2023 20:00,00:00.0,P1,network,phone,enterprise,team_a,0,57.70363022,0
19317,21-03-2023 13:00,21-03-2023 21:00,21:15.8,P2,billing,chat,standard,team_c,0,10.45089903,1
19318,20-02-2023 14:00,20-02-2023 22:00,23:43.4,P2,software,chat,standard,team_a,0,14.96649984,0
19319,12-04-2023 14:00,13-04-2023 14:00,44:35.5,P3,billing,chat,enterprise,team_a,0,47.08742291,1
19320,25-06-2023 14:00,26-06-2023 14:00,53:45.4,P3,hardware,phone,standard,team_b,0,111.9817336,0
19321,10-01-2023 18:00,11-01-2023 18:00,37:58.6,P3,network,portal,standard,team_b,0,9.915072174,1
19322,25-08-2023 10:00,25-08-2023 18:00,47:13.6,P2,billing,portal,enterprise,team_c,0,6.78308917,0
19323,10-04-2023 17:00,12-04-2023 17:00,29:32.2,P4,hardware,phone,standard,team_d,0,43.73125125,1
19324,16-08-2023 20:00,17-08-2023 20:00,16:40.9,P3,billing,phone,standard,team_d,2,12.54341407,1
19325,05-03-2023 09:00,07-03-2023 09:00,42:34.3,P4,software,portal,standard,team_a,1,309.3638905,0
19326,19-01-2023 20:00,20-01-2023 20:00,42:24.2,P3,hardware,chat,enterprise,team_d,0,0.262068974,1
19327,28-11-2023 08:00,28-11-2023 16:00,10:11.7,P2,billing,email,standard,team_d,2,35.74633679,1
19328,14-11-2023 23:00,15-11-2023 23:00,46:45.0,P3,software,chat,standard,team_d,2,10.64301088,1
19329,21-05-2023 02:00,22-05-2023 02:00,37:11.0,P3,hardware,email,enterprise,team_c,0,68.56868449,1
19330,25-01-2023 00:00,26-01-2023 00:00,43:49.1,P3,billing,chat,enterprise,team_d,0,59.676954,1
19331,16-08-2023 20:00,17-08-2023 20:00,19:18.0,P3,hardware,email,standard,team_a,0,98.72499873,0
19332,30-03-2023 10:00,01-04-2023 10:00,46:54.9,P4,billing,phone,enterprise,team_c,1,49.72468224,1
19333,02-04-2023 15:00,03-04-2023 15:00,37:32.9,P3,hardware,phone,standard,team_a,1,12.59650686,1
19334,11-02-2023 02:00,11-02-2023 06:00,50:04.8,P1,billing,phone,standard,team_c,1,3.287315095,0
19335,22-10-2023 20:00,23-10-2023 20:00,58:38.1,P3,network,portal,standard,team_b,1,76.83973614,0
19336,22-03-2023 08:00,22-03-2023 16:00,36:46.6,P2,software,phone,standard,team_b,0,34.78073846,1
19337,17-04-2023 10:00,17-04-2023 18:00,27:50.1,P2,billing,portal,standard,team_a,1,15.07814142,1
19338,21-04-2023 16:00,22-04-2023 16:00,34:45.2,P3,billing,email,standard,team_b,0,17.40684562,1
19339,04-10-2023 00:00,04-10-2023 08:00,00:16.4,P2,network,chat,enterprise,team_c,1,9.682475944,1
19340,02-08-2023 08:00,04-08-2023 08:00,20:36.1,P4,hardware,phone,standard,team_d,1,20.00934951,1
19341,19-08-2023 02:00,20-08-2023 02:00,09:01.0,P3,billing,email,standard,team_d,0,94.21920329,0
19342,02-11-2023 09:00,03-11-2023 09:00,07:40.2,P3,network,portal,standard,team_a,0,58.15935298,1
19343,01-05-2023 04:00,01-05-2023 08:00,34:50.3,P1,hardware,chat,standard,team_c,1,262.4354592,1
19344,14-05-2023 10:00,14-05-2023 18:00,41:40.8,P2,software,email,standard,team_b,0,44.57570577,1
19345,02-11-2023 04:00,04-11-2023 04:00,54:20.2,P4,hardware,chat,enterprise,team_d,0,44.22464585,0
19346,27-07-2023 11:00,28-07-2023 11:00,18:05.8,P3,software,email,standard,team_c,1,12.74602103,1
19347,14-09-2023 13:00,14-09-2023 17:00,14:17.0,P1,network,phone,standard,team_d,1,52.97941328,1
19348,04-07-2023 11:00,06-07-2023 11:00,29:24.0,P4,network,email,standard,team_b,0,56.24590773,1
19349,13-10-2023 18:00,14-10-2023 18:00,15:14.4,P3,network,phone,standard,team_a,0,13.88045327,0
19350,29-12-2023 08:00,30-12-2023 08:00,08:56.0,P3,hardware,chat,enterprise,team_d,0,5.524685417,1
19351,29-06-2023 06:00,01-07-2023 06:00,49:02.3,P4,hardware,portal,standard,team_c,0,27.60522178,0
19352,17-02-2023 15:00,17-02-2023 19:00,38:15.0,P1,hardware,chat,enterprise,team_c,0,11.33202488,1
19353,28-03-2023 06:00,30-03-2023 06:00,45:52.7,P4,billing,email,standard,team_b,0,41.97461871,1
19354,19-01-2023 13:00,21-01-2023 13:00,04:12.5,P4,network,portal,enterprise,team_b,1,44.80678112,1
19355,15-02-2023 07:00,15-02-2023 11:00,42:15.6,P1,software,chat,standard,team_b,1,56.21346831,1
19356,25-02-2023 20:00,27-02-2023 20:00,38:38.5,P4,software,email,standard,team_b,0,55.40360331,1
19357,17-08-2023 17:00,18-08-2023 17:00,40:47.0,P3,software,portal,standard,team_d,0,67.41331093,0
19358,25-05-2023 02:00,27-05-2023 02:00,26:25.0,P4,software,email,standard,team_d,0,15.71734209,1
19359,02-04-2023 01:00,03-04-2023 01:00,04:55.7,P3,billing,email,standard,team_b,0,78.74763265,0
19360,23-03-2023 04:00,25-03-2023 04:00,52:58.4,P4,software,chat,standard,team_d,1,44.64411745,0
19361,13-08-2023 07:00,14-08-2023 07:00,45:00.7,P3,hardware,portal,standard,team_c,0,34.50115475,0
19362,20-03-2023 18:00,21-03-2023 18:00,48:28.5,P3,network,phone,standard,team_b,3,62.62962308,0
19363,30-05-2023 21:00,01-06-2023 21:00,03:35.7,P4,billing,email,standard,team_a,2,41.74030466,0
19364,27-12-2023 08:00,28-12-2023 08:00,41:03.4,P3,hardware,portal,standard,team_c,0,44.75087067,1
19365,10-10-2023 01:00,10-10-2023 09:00,15:40.1,P2,software,chat,enterprise,team_a,1,1.411338036,1
19366,07-11-2023 14:00,07-11-2023 22:00,56:28.7,P2,hardware,phone,standard,team_d,0,97.18045696,0
19367,09-06-2023 07:00,10-06-2023 07:00,15:54.9,P3,billing,chat,standard,team_d,0,33.11717905,0
19368,12-11-2023 09:00,13-11-2023 09:00,01:27.6,P3,hardware,chat,standard,team_d,1,43.7981924,1
19369,31-12-2023 06:00,02-01-2024 06:00,28:01.9,P4,network,phone,standard,team_d,2,29.64897951,0
19370,05-06-2023 18:00,06-06-2023 18:00,56:39.5,P3,network,chat,standard,team_a,0,48.11487284,0
19371,05-06-2023 00:00,06-06-2023 00:00,37:52.7,P3,software,chat,standard,team_b,0,3.333450998,0
19372,21-07-2023 21:00,23-07-2023 21:00,54:40.0,P4,billing,chat,enterprise,team_b,0,29.06164192,1
19373,07-12-2023 01:00,07-12-2023 09:00,15:46.3,P2,software,portal,standard,team_d,0,66.27983636,0
19374,08-12-2023 02:00,09-12-2023 02:00,33:34.2,P3,software,email,standard,team_d,1,167.2705276,1
19375,27-04-2023 13:00,27-04-2023 21:00,24:03.1,P2,software,portal,enterprise,team_d,0,113.5001887,0
19376,03-06-2023 14:00,03-06-2023 22:00,57:34.7,P2,network,portal,standard,team_c,0,197.5158797,1
19377,30-12-2023 20:00,31-12-2023 20:00,15:36.2,P3,hardware,portal,enterprise,team_a,0,91.26217916,0
19378,27-11-2023 13:00,27-11-2023 17:00,36:32.1,P1,hardware,chat,standard,team_c,1,60.08106726,1
19379,29-04-2023 07:00,29-04-2023 15:00,13:45.0,P2,billing,phone,standard,team_b,0,33.02311767,0
19380,18-07-2023 17:00,19-07-2023 17:00,17:18.7,P3,billing,email,standard,team_c,0,7.884639851,0
19381,20-09-2023 21:00,21-09-2023 21:00,54:11.9,P3,network,portal,standard,team_d,1,17.32512965,0
19382,03-07-2023 16:00,04-07-2023 16:00,56:09.1,P3,hardware,chat,standard,team_c,0,18.97930166,1
19383,28-05-2023 06:00,30-05-2023 06:00,32:33.6,P4,billing,phone,standard,team_a,0,33.50470777,1
19384,15-06-2023 19:00,16-06-2023 19:00,40:01.8,P3,billing,email,enterprise,team_d,0,56.4720514,1
19385,16-03-2023 00:00,17-03-2023 00:00,40:42.3,P3,billing,chat,standard,team_d,0,57.84412527,0
19386,24-08-2023 08:00,25-08-2023 08:00,16:13.4,P3,software,phone,standard,team_d,0,36.47793872,1
19387,10-11-2023 08:00,11-11-2023 08:00,17:01.1,P3,billing,email,standard,team_b,1,19.26554268,1
19388,29-09-2023 10:00,29-09-2023 14:00,22:10.1,P1,software,portal,standard,team_b,0,3.489179485,1
19389,28-06-2023 18:00,29-06-2023 18:00,48:00.7,P3,network,chat,enterprise,team_a,1,269.7057285,1
19390,10-10-2023 05:00,10-10-2023 09:00,27:33.0,P1,network,email,standard,team_b,0,168.3661474,0
19391,20-02-2023 06:00,20-02-2023 14:00,57:11.1,P2,software,email,standard,team_b,3,12.12153379,1
19392,16-03-2023 14:00,17-03-2023 14:00,54:49.2,P3,billing,chat,standard,team_b,1,55.79233254,1
19393,24-05-2023 19:00,25-05-2023 19:00,19:07.5,P3,network,email,standard,team_b,1,21.02916297,0
19394,09-12-2023 05:00,10-12-2023 05:00,13:44.5,P3,billing,chat,standard,team_d,1,12.97218875,0
19395,07-07-2023 08:00,08-07-2023 08:00,39:31.8,P3,network,chat,enterprise,team_d,0,69.19893455,1
19396,03-05-2023 14:00,04-05-2023 14:00,19:50.4,P3,software,email,vip,team_a,1,92.56082339,1
19397,28-11-2023 21:00,30-11-2023 21:00,24:32.9,P4,network,phone,standard,team_b,1,31.31248126,1
19398,08-09-2023 22:00,09-09-2023 02:00,00:00.0,P1,network,portal,standard,team_d,2,3.652789258,0
19399,23-10-2023 05:00,24-10-2023 05:00,21:25.5,P3,billing,chat,standard,team_d,0,30.79930639,0
19400,19-11-2023 06:00,19-11-2023 10:00,55:13.4,P1,hardware,email,standard,team_d,0,45.58209166,1
19401,10-05-2023 16:00,11-05-2023 16:00,26:40.5,P3,billing,phone,enterprise,team_a,0,134.217123,0
19402,09-09-2023 05:00,10-09-2023 05:00,19:16.9,P3,billing,email,enterprise,team_c,1,64.16697805,1
19403,24-12-2023 08:00,24-12-2023 12:00,27:27.1,P1,billing,phone,standard,team_a,0,74.37526049,1
19404,29-06-2023 02:00,30-06-2023 02:00,26:55.6,P3,network,chat,enterprise,team_a,0,13.58628467,0
19405,15-12-2023 13:00,17-12-2023 13:00,57:56.6,P4,hardware,chat,standard,team_d,0,76.43617402,1
